Tank,Week,average temp,Fields.Of.View,power,trophic.level,species,functional type,N-fixer,density
30,8,24.978,40,450,PZ,Diatom.w.protrusions,Diatom,no,0
2,8,15.187,40,0,PZN,Diatom.w.protrusions,Diatom,no,0
24,8,15.632,40,50,PZN,Diatom.w.protrusions,Diatom,no,0
5,8,17.687,40,100,PZN,Diatom.w.protrusions,Diatom,no,0
16,8,18.654,40,150,PZN,Diatom.w.protrusions,Diatom,no,0
10,8,19.456,40,200,PZN,Diatom.w.protrusions,Diatom,no,0
26,8,20.468,40,250,PZN,Diatom.w.protrusions,Diatom,no,0
4,8,21.798,60,300,PZN,Diatom.w.protrusions,Diatom,no,0
7,8,23.003,40,350,PZN,Diatom.w.protrusions,Diatom,no,0
23,8,23.78,40,400,PZN,Diatom.w.protrusions,Diatom,no,0
18,8,23.125,40,450,PZN,Diatom.w.protrusions,Diatom,no,0
25,8,14.038,40,0,P,Fragilaria,Diatom,no,0
6,8,15.091,40,50,P,Fragilaria,Diatom,no,0
15,8,17.665,40,100,P,Fragilaria,Diatom,no,0
3,8,18.654,40,150,P,Fragilaria,Diatom,no,0
29,8,19.564,20,200,P,Fragilaria,Diatom,no,0
17,8,20.158,40,250,P,Fragilaria,Diatom,no,0
27,8,21.038,40,300,P,Fragilaria,Diatom,no,4.5
14,8,21.999,40,350,P,Fragilaria,Diatom,no,0
1,8,23.789,20,400,P,Fragilaria,Diatom,no,0
8,8,27.469,45,450,P,Fragilaria,Diatom,no,0
11,8,17.57,40,0,PZ,Fragilaria,Diatom,no,0
21,8,15.7465,40,50,PZ,Fragilaria,Diatom,no,7.5
28,8,17.855,10,100,PZ,Fragilaria,Diatom,no,0
19,8,18.123,40,150,PZ,Fragilaria,Diatom,no,0
12,8,19.203,20,200,PZ,Fragilaria,Diatom,no,0
13,8,20.158,40,250,PZ,Fragilaria,Diatom,no,0
22,8,21.648,40,300,PZ,Fragilaria,Diatom,no,0
20,8,22.978,40,350,PZ,Fragilaria,Diatom,no,4.5
9,8,23.996,40,400,PZ,Fragilaria,Diatom,no,0
30,8,24.978,40,450,PZ,Fragilaria,Diatom,no,4.5
2,8,15.187,40,0,PZN,Fragilaria,Diatom,no,0
24,8,15.632,40,50,PZN,Fragilaria,Diatom,no,1.5
5,8,17.687,40,100,PZN,Fragilaria,Diatom,no,4.5
16,8,18.654,40,150,PZN,Fragilaria,Diatom,no,0
10,8,19.456,40,200,PZN,Fragilaria,Diatom,no,3
26,8,20.468,40,250,PZN,Fragilaria,Diatom,no,31.5
4,8,21.798,60,300,PZN,Fragilaria,Diatom,no,2
7,8,23.003,40,350,PZN,Fragilaria,Diatom,no,0
23,8,23.78,40,400,PZN,Fragilaria,Diatom,no,1.5
18,8,23.125,40,450,PZN,Fragilaria,Diatom,no,0
25,8,14.038,40,0,P,Euglenid,Flagellate,no,0
6,8,15.091,40,50,P,Euglenid,Flagellate,no,0
15,8,17.665,40,100,P,Euglenid,Flagellate,no,1.5
3,8,18.654,40,150,P,Euglenid,Flagellate,no,0
29,8,19.564,20,200,P,Euglenid,Flagellate,no,0
17,8,20.158,40,250,P,Euglenid,Flagellate,no,0
27,8,21.038,40,300,P,Euglenid,Flagellate,no,0
14,8,21.999,40,350,P,Euglenid,Flagellate,no,0
1,8,23.789,20,400,P,Euglenid,Flagellate,no,0
8,8,27.469,45,450,P,Euglenid,Flagellate,no,1.333333
11,8,17.57,40,0,PZ,Euglenid,Flagellate,no,0
21,8,15.7465,40,50,PZ,Euglenid,Flagellate,no,0
28,8,17.855,10,100,PZ,Euglenid,Flagellate,no,0
19,8,18.123,40,150,PZ,Euglenid,Flagellate,no,0
12,8,19.203,20,200,PZ,Euglenid,Flagellate,no,0
13,8,20.158,40,250,PZ,Euglenid,Flagellate,no,0
22,8,21.648,40,300,PZ,Euglenid,Flagellate,no,0
20,8,22.978,40,350,PZ,Euglenid,Flagellate,no,0
9,8,23.996,40,400,PZ,Euglenid,Flagellate,no,0
30,8,24.978,40,450,PZ,Euglenid,Flagellate,no,1.5
2,8,15.187,40,0,PZN,Euglenid,Flagellate,no,0
24,8,15.632,40,50,PZN,Euglenid,Flagellate,no,0
5,8,17.687,40,100,PZN,Euglenid,Flagellate,no,0
16,8,18.654,40,150,PZN,Euglenid,Flagellate,no,0
10,8,19.456,40,200,PZN,Euglenid,Flagellate,no,0
26,8,20.468,40,250,PZN,Euglenid,Flagellate,no,0
4,8,21.798,60,300,PZN,Euglenid,Flagellate,no,0
7,8,23.003,40,350,PZN,Euglenid,Flagellate,no,0
23,8,23.78,40,400,PZN,Euglenid,Flagellate,no,0
18,8,23.125,40,450,PZN,Euglenid,Flagellate,no,0
25,8,14.038,40,0,P,Arthrodesmus,Chlorophycea,no,0
6,8,15.091,40,50,P,Arthrodesmus,Chlorophycea,no,0
15,8,17.665,40,100,P,Arthrodesmus,Chlorophycea,no,0
3,8,18.654,40,150,P,Arthrodesmus,Chlorophycea,no,0
29,8,19.564,20,200,P,Arthrodesmus,Chlorophycea,no,0
17,8,20.158,40,250,P,Arthrodesmus,Chlorophycea,no,0
27,8,21.038,40,300,P,Arthrodesmus,Chlorophycea,no,0
14,8,21.999,40,350,P,Arthrodesmus,Chlorophycea,no,0
1,8,23.789,20,400,P,Arthrodesmus,Chlorophycea,no,0
8,8,27.469,45,450,P,Arthrodesmus,Chlorophycea,no,0
11,8,17.57,40,0,PZ,Arthrodesmus,Chlorophycea,no,0
21,8,15.7465,40,50,PZ,Arthrodesmus,Chlorophycea,no,0
28,8,17.855,10,100,PZ,Arthrodesmus,Chlorophycea,no,0
19,8,18.123,40,150,PZ,Arthrodesmus,Chlorophycea,no,0
12,8,19.203,20,200,PZ,Arthrodesmus,Chlorophycea,no,0
13,8,20.158,40,250,PZ,Arthrodesmus,Chlorophycea,no,0
22,8,21.648,40,300,PZ,Arthrodesmus,Chlorophycea,no,0
20,8,22.978,40,350,PZ,Arthrodesmus,Chlorophycea,no,0
9,8,23.996,40,400,PZ,Arthrodesmus,Chlorophycea,no,0
30,8,24.978,40,450,PZ,Arthrodesmus,Chlorophycea,no,0
2,8,15.187,40,0,PZN,Arthrodesmus,Chlorophycea,no,0
24,8,15.632,40,50,PZN,Arthrodesmus,Chlorophycea,no,0
5,8,17.687,40,100,PZN,Arthrodesmus,Chlorophycea,no,0
16,8,18.654,40,150,PZN,Arthrodesmus,Chlorophycea,no,0
10,8,19.456,40,200,PZN,Arthrodesmus,Chlorophycea,no,0
26,8,20.468,40,250,PZN,Arthrodesmus,Chlorophycea,no,0
4,8,21.798,60,300,PZN,Arthrodesmus,Chlorophycea,no,0
7,8,23.003,40,350,PZN,Arthrodesmus,Chlorophycea,no,0
23,8,23.78,40,400,PZN,Arthrodesmus,Chlorophycea,no,0
18,8,23.125,40,450,PZN,Arthrodesmus,Chlorophycea,no,0
25,8,14.038,40,0,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
6,8,15.091,40,50,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
15,8,17.665,40,100,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
3,8,18.654,40,150,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
29,8,19.564,20,200,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
17,8,20.158,40,250,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
27,8,21.038,40,300,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
14,8,21.999,40,350,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
1,8,23.789,20,400,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
8,8,27.469,45,450,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,2.666666
11,8,17.57,40,0,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
21,8,15.7465,40,50,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
28,8,17.855,10,100,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
19,8,18.123,40,150,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
12,8,19.203,20,200,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
13,8,20.158,40,250,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
22,8,21.648,40,300,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
20,8,22.978,40,350,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
9,8,23.996,40,400,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,36
30,8,24.978,40,450,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
2,8,15.187,40,0,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
24,8,15.632,40,50,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
5,8,17.687,40,100,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
16,8,18.654,40,150,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
10,8,19.456,40,200,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,28.5
26,8,20.468,40,250,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
4,8,21.798,60,300,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
7,8,23.003,40,350,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
23,8,23.78,40,400,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
18,8,23.125,40,450,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,4.5
25,8,14.038,40,0,P,Phacus,Flagellate,no,0
6,8,15.091,40,50,P,Phacus,Flagellate,no,0
15,8,17.665,40,100,P,Phacus,Flagellate,no,0
3,8,18.654,40,150,P,Phacus,Flagellate,no,0
29,8,19.564,20,200,P,Phacus,Flagellate,no,0
17,8,20.158,40,250,P,Phacus,Flagellate,no,0
27,8,21.038,40,300,P,Phacus,Flagellate,no,0
14,8,21.999,40,350,P,Phacus,Flagellate,no,0
1,8,23.789,20,400,P,Phacus,Flagellate,no,0
8,8,27.469,45,450,P,Phacus,Flagellate,no,0
11,8,17.57,40,0,PZ,Phacus,Flagellate,no,0
21,8,15.7465,40,50,PZ,Phacus,Flagellate,no,0
28,8,17.855,10,100,PZ,Phacus,Flagellate,no,0
19,8,18.123,40,150,PZ,Phacus,Flagellate,no,0
12,8,19.203,20,200,PZ,Phacus,Flagellate,no,0
13,8,20.158,40,250,PZ,Phacus,Flagellate,no,0
22,8,21.648,40,300,PZ,Phacus,Flagellate,no,0
20,8,22.978,40,350,PZ,Phacus,Flagellate,no,0
9,8,23.996,40,400,PZ,Phacus,Flagellate,no,0
30,8,24.978,40,450,PZ,Phacus,Flagellate,no,0
2,8,15.187,40,0,PZN,Phacus,Flagellate,no,0
24,8,15.632,40,50,PZN,Phacus,Flagellate,no,0
5,8,17.687,40,100,PZN,Phacus,Flagellate,no,0
16,8,18.654,40,150,PZN,Phacus,Flagellate,no,0
10,8,19.456,40,200,PZN,Phacus,Flagellate,no,0
26,8,20.468,40,250,PZN,Phacus,Flagellate,no,0
4,8,21.798,60,300,PZN,Phacus,Flagellate,no,0
7,8,23.003,40,350,PZN,Phacus,Flagellate,no,0
23,8,23.78,40,400,PZN,Phacus,Flagellate,no,0
18,8,23.125,40,450,PZN,Phacus,Flagellate,no,0
25,8,14.038,40,0,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
6,8,15.091,40,50,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
15,8,17.665,40,100,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
3,8,18.654,40,150,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
29,8,19.564,20,200,P,Ovular.Unicell.Cyano,Cyanobacteria,no,102
17,8,20.158,40,250,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
27,8,21.038,40,300,P,Ovular.Unicell.Cyano,Cyanobacteria,no,1.5
14,8,21.999,40,350,P,Ovular.Unicell.Cyano,Cyanobacteria,no,1.5
1,8,23.789,20,400,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
8,8,27.469,45,450,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
11,8,17.57,40,0,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,9
21,8,15.7465,40,50,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
28,8,17.855,10,100,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
19,8,18.123,40,150,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
12,8,19.203,20,200,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,57
13,8,20.158,40,250,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,1.5
22,8,21.648,40,300,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
20,8,22.978,40,350,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
9,8,23.996,40,400,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,7.5
30,8,24.978,40,450,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,6
2,8,15.187,40,0,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
24,8,15.632,40,50,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
5,8,17.687,40,100,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
16,8,18.654,40,150,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
10,8,19.456,40,200,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,19.5
26,8,20.468,40,250,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,19.5
4,8,21.798,60,300,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
7,8,23.003,40,350,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
23,8,23.78,40,400,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
18,8,23.125,40,450,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
25,8,14.038,40,0,P,Chlorococcus,Chryptomonas,no,21
6,8,15.091,40,50,P,Chlorococcus,Chryptomonas,no,0
15,8,17.665,40,100,P,Chlorococcus,Chryptomonas,no,6
3,8,18.654,40,150,P,Chlorococcus,Chryptomonas,no,0
29,8,19.564,20,200,P,Chlorococcus,Chryptomonas,no,78
17,8,20.158,40,250,P,Chlorococcus,Chryptomonas,no,0
27,8,21.038,40,300,P,Chlorococcus,Chryptomonas,no,109.5
14,8,21.999,40,350,P,Chlorococcus,Chryptomonas,no,9
1,8,23.789,20,400,P,Chlorococcus,Chryptomonas,no,0
8,8,27.469,45,450,P,Chlorococcus,Chryptomonas,no,0
11,8,17.57,40,0,PZ,Chlorococcus,Chryptomonas,no,12
21,8,15.7465,40,50,PZ,Chlorococcus,Chryptomonas,no,0
28,8,17.855,10,100,PZ,Chlorococcus,Chryptomonas,no,324
19,8,18.123,40,150,PZ,Chlorococcus,Chryptomonas,no,0
12,8,19.203,20,200,PZ,Chlorococcus,Chryptomonas,no,45
13,8,20.158,40,250,PZ,Chlorococcus,Chryptomonas,no,9
22,8,21.648,40,300,PZ,Chlorococcus,Chryptomonas,no,0
20,8,22.978,40,350,PZ,Chlorococcus,Chryptomonas,no,0
9,8,23.996,40,400,PZ,Chlorococcus,Chryptomonas,no,0
30,8,24.978,40,450,PZ,Chlorococcus,Chryptomonas,no,0
2,8,15.187,40,0,PZN,Chlorococcus,Chryptomonas,no,0
24,8,15.632,40,50,PZN,Chlorococcus,Chryptomonas,no,22.5
5,8,17.687,40,100,PZN,Chlorococcus,Chryptomonas,no,0
16,8,18.654,40,150,PZN,Chlorococcus,Chryptomonas,no,18
10,8,19.456,40,200,PZN,Chlorococcus,Chryptomonas,no,9
26,8,20.468,40,250,PZN,Chlorococcus,Chryptomonas,no,30
4,8,21.798,60,300,PZN,Chlorococcus,Chryptomonas,no,0
7,8,23.003,40,350,PZN,Chlorococcus,Chryptomonas,no,0
23,8,23.78,40,400,PZN,Chlorococcus,Chryptomonas,no,0
18,8,23.125,40,450,PZN,Chroococcus,Chryptomonas,no,0
25,8,14.038,40,0,P,Chlamydomonas,Flagellate,no,0
6,8,15.091,40,50,P,Chlamydomonas,Flagellate,no,0
15,8,17.665,40,100,P,Chlamydomonas,Flagellate,no,0
3,8,18.654,40,150,P,Chlamydomonas,Flagellate,no,0
29,8,19.564,20,200,P,Chlamydomonas,Flagellate,no,0
17,8,20.158,40,250,P,Chlamydomonas,Flagellate,no,0
27,8,21.038,40,300,P,Chlamydomonas,Flagellate,no,0
14,8,21.999,40,350,P,Chlamydomonas,Flagellate,no,0
1,8,23.789,20,400,P,Chlamydomonas,Flagellate,no,0
8,8,27.469,45,450,P,Chlamydomonas,Flagellate,no,0
11,8,17.57,40,0,PZ,Chlamydomonas,Flagellate,no,0
21,8,15.7465,40,50,PZ,Chlamydomonas,Flagellate,no,0
28,8,17.855,10,100,PZ,Chlamydomonas,Flagellate,no,0
19,8,18.123,40,150,PZ,Chlamydomonas,Flagellate,no,0
12,8,19.203,20,200,PZ,Chlamydomonas,Flagellate,no,12
13,8,20.158,40,250,PZ,Chlamydomonas,Flagellate,no,28.5
22,8,21.648,40,300,PZ,Chlamydomonas,Flagellate,no,0
20,8,22.978,40,350,PZ,Chlamydomonas,Flagellate,no,0
9,8,23.996,40,400,PZ,Chlamydomonas,Flagellate,no,0
30,8,24.978,40,450,PZ,Chlamydomonas,Flagellate,no,0
2,8,15.187,40,0,PZN,Chlamydomonas,Flagellate,no,0
24,8,15.632,40,50,PZN,Chlamydomonas,Flagellate,no,0
5,8,17.687,40,100,PZN,Chlamydomonas,Flagellate,no,0
16,8,18.654,40,150,PZN,Chlamydomonas,Flagellate,no,0
10,8,19.456,40,200,PZN,Chlamydomonas,Flagellate,no,0
26,8,20.468,40,250,PZN,Chlamydomonas,Flagellate,no,0
4,8,21.798,60,300,PZN,Chlamydomonas,Flagellate,no,0
7,8,23.003,40,350,PZN,Chlamydomonas,Flagellate,no,0
23,8,23.78,40,400,PZN,Chlamydomonas,Flagellate,no,0
18,8,23.125,40,450,PZN,Chlamydomonas,Flagellate,no,0
25,8,14.038,40,0,P,Anacystis,Cyanobacteria,no,0
6,8,15.091,40,50,P,Anacystis,Cyanobacteria,no,0
15,8,17.665,40,100,P,Anacystis,Cyanobacteria,no,6
3,8,18.654,40,150,P,Anacystis,Cyanobacteria,no,0
29,8,19.564,20,200,P,Anacystis,Cyanobacteria,no,0
17,8,20.158,40,250,P,Anacystis,Cyanobacteria,no,0
27,8,21.038,40,300,P,Anacystis,Cyanobacteria,no,0
14,8,21.999,40,350,P,Anacystis,Cyanobacteria,no,0
1,8,23.789,20,400,P,Anacystis,Cyanobacteria,no,0
8,8,27.469,45,450,P,Anacystis,Cyanobacteria,no,0
11,8,17.57,40,0,PZ,Anacystis,Cyanobacteria,no,0
21,8,15.7465,40,50,PZ,Anacystis,Cyanobacteria,no,0
28,8,17.855,10,100,PZ,Anacystis,Cyanobacteria,no,0
19,8,18.123,40,150,PZ,Anacystis,Cyanobacteria,no,0
12,8,19.203,20,200,PZ,Anacystis,Cyanobacteria,no,6
13,8,20.158,40,250,PZ,Anacystis,Cyanobacteria,no,0
22,8,21.648,40,300,PZ,Anacystis,Cyanobacteria,no,0
20,8,22.978,40,350,PZ,Anacystis,Cyanobacteria,no,0
9,8,23.996,40,400,PZ,Anacystis,Cyanobacteria,no,0
30,8,24.978,40,450,PZ,Anacystis,Cyanobacteria,no,18
2,8,15.187,40,0,PZN,Anacystis,Cyanobacteria,no,0
24,8,15.632,40,50,PZN,Anacystis,Cyanobacteria,no,0
5,8,17.687,40,100,PZN,Anacystis,Cyanobacteria,no,0
16,8,18.654,40,150,PZN,Anacystis,Cyanobacteria,no,0
10,8,19.456,40,200,PZN,Anacystis,Cyanobacteria,no,0
26,8,20.468,40,250,PZN,Anacystis,Cyanobacteria,no,0
4,8,21.798,60,300,PZN,Anacystis,Cyanobacteria,no,0
7,8,23.003,40,350,PZN,Anacystis,Cyanobacteria,no,0
23,8,23.78,40,400,PZN,Anacystis,Cyanobacteria,no,9
18,8,23.125,40,450,PZN,Anacystis,Cyanobacteria,no,0
25,8,14.038,40,0,P,Dinoflagellate,Flagellate,no,3
6,8,15.091,40,50,P,Dinoflagellate,Flagellate,no,0
15,8,17.665,40,100,P,Dinoflagellate,Flagellate,no,7.5
3,8,18.654,40,150,P,Dinoflagellate,Flagellate,no,0
29,8,19.564,20,200,P,Dinoflagellate,Flagellate,no,0
17,8,20.158,40,250,P,Dinoflagellate,Flagellate,no,0
27,8,21.038,40,300,P,Dinoflagellate,Flagellate,no,6
14,8,21.999,40,350,P,Dinoflagellate,Flagellate,no,1.5
1,8,23.789,20,400,P,Dinoflagellate,Flagellate,no,0
8,8,27.469,45,450,P,Dinoflagellate,Flagellate,no,0
11,8,17.57,40,0,PZ,Dinoflagellate,Flagellate,no,0
21,8,15.7465,40,50,PZ,Dinoflagellate,Flagellate,no,0
28,8,17.855,10,100,PZ,Dinoflagellate,Flagellate,no,0
19,8,18.123,40,150,PZ,Dinoflagellate,Flagellate,no,0
12,8,19.203,20,200,PZ,Dinoflagellate,Flagellate,no,0
13,8,20.158,40,250,PZ,Dinoflagellate,Flagellate,no,0
22,8,21.648,40,300,PZ,Dinoflagellate,Flagellate,no,1.5
20,8,22.978,40,350,PZ,Dinoflagellate,Flagellate,no,0
9,8,23.996,40,400,PZ,Dinoflagellate,Flagellate,no,0
30,8,24.978,40,450,PZ,Dinoflagellate,Flagellate,no,3
2,8,15.187,40,0,PZN,Dinoflagellate,Flagellate,no,0
24,8,15.632,40,50,PZN,Dinoflagellate,Flagellate,no,0
5,8,17.687,40,100,PZN,Dinoflagellate,Flagellate,no,0
16,8,18.654,40,150,PZN,Dinoflagellate,Flagellate,no,7.5
10,8,19.456,40,200,PZN,Dinoflagellate,Flagellate,no,0
26,8,20.468,40,250,PZN,Dinoflagellate,Flagellate,no,4.5
4,8,21.798,60,300,PZN,Dinoflagellate,Flagellate,no,0
7,8,23.003,40,350,PZN,Dinoflagellate,Flagellate,no,0
23,8,23.78,40,400,PZN,Dinoflagellate,Flagellate,no,9
18,8,23.125,40,450,PZN,Dinoflagellate,Flagellate,no,0
25,8,14.038,40,0,P,Mallomonas,Chrysophycea,no,0
6,8,15.091,40,50,P,Mallomonas,Chrysophycea,no,0
15,8,17.665,40,100,P,Mallomonas,Chrysophycea,no,0
3,8,18.654,40,150,P,Mallomonas,Chrysophycea,no,0
29,8,19.564,20,200,P,Mallomonas,Chrysophycea,no,0
17,8,20.158,40,250,P,Mallomonas,Chrysophycea,no,0
27,8,21.038,40,300,P,Mallomonas,Chrysophycea,no,1.5
14,8,21.999,40,350,P,Mallomonas,Chrysophycea,no,0
1,8,23.789,20,400,P,Mallomonas,Chrysophycea,no,0
8,8,27.469,45,450,P,Mallomonas,Chrysophycea,no,0
11,8,17.57,40,0,PZ,Mallomonas,Chrysophycea,no,0
21,8,15.7465,40,50,PZ,Mallomonas,Chrysophycea,no,0
28,8,17.855,10,100,PZ,Mallomonas,Chrysophycea,no,6
19,8,18.123,40,150,PZ,Mallomonas,Chrysophycea,no,4.5
12,8,19.203,20,200,PZ,Mallomonas,Chrysophycea,no,0
13,8,20.158,40,250,PZ,Mallomonas,Chrysophycea,no,0
22,8,21.648,40,300,PZ,Mallomonas,Chrysophycea,no,0
20,8,22.978,40,350,PZ,Mallomonas,Chrysophycea,no,0
9,8,23.996,40,400,PZ,Mallomonas,Chrysophycea,no,0
30,8,24.978,40,450,PZ,Mallomonas,Chrysophycea,no,0
2,8,15.187,40,0,PZN,Mallomonas,Chrysophycea,no,0
24,8,15.632,40,50,PZN,Mallomonas,Chrysophycea,no,0
5,8,17.687,40,100,PZN,Mallomonas,Chrysophycea,no,0
16,8,18.654,40,150,PZN,Mallomonas,Chrysophycea,no,0
10,8,19.456,40,200,PZN,Mallomonas,Chrysophycea,no,0
26,8,20.468,40,250,PZN,Mallomonas,Chrysophycea,no,0
4,8,21.798,60,300,PZN,Mallomonas,Chrysophycea,no,0
7,8,23.003,40,350,PZN,Mallomonas,Chrysophycea,no,0
23,8,23.78,40,400,PZN,Mallomonas,Chrysophycea,no,0
18,8,23.125,40,450,PZN,Mallomonas,Chrysophycea,no,0
25,8,14.038,40,0,P,Merismopedia,Cyanobacteria,no,0
6,8,15.091,40,50,P,Merismopedia,Cyanobacteria,no,0
15,8,17.665,40,100,P,Merismopedia,Cyanobacteria,no,0
3,8,18.654,40,150,P,Merismopedia,Cyanobacteria,no,0
29,8,19.564,20,200,P,Merismopedia,Cyanobacteria,no,0
17,8,20.158,40,250,P,Merismopedia,Cyanobacteria,no,0
27,8,21.038,40,300,P,Merismopedia,Cyanobacteria,no,0
14,8,21.999,40,350,P,Merismopedia,Cyanobacteria,no,0
1,8,23.789,20,400,P,Merismopedia,Cyanobacteria,no,0
8,8,27.469,45,450,P,Merismopedia,Cyanobacteria,no,0
11,8,17.57,40,0,PZ,Merismopedia,Cyanobacteria,no,0
21,8,15.7465,40,50,PZ,Merismopedia,Cyanobacteria,no,6
28,8,17.855,10,100,PZ,Merismopedia,Cyanobacteria,no,0
19,8,18.123,40,150,PZ,Merismopedia,Cyanobacteria,no,0
12,8,19.203,20,200,PZ,Merismopedia,Cyanobacteria,no,0
13,8,20.158,40,250,PZ,Merismopedia,Cyanobacteria,no,0
22,8,21.648,40,300,PZ,Merismopedia,Cyanobacteria,no,0
20,8,22.978,40,350,PZ,Merismopedia,Cyanobacteria,no,0
9,8,23.996,40,400,PZ,Merismopedia,Cyanobacteria,no,0
30,8,24.978,40,450,PZ,Merismopedia,Cyanobacteria,no,0
2,8,15.187,40,0,PZN,Merismopedia,Cyanobacteria,no,0
24,8,15.632,40,50,PZN,Merismopedia,Cyanobacteria,no,0
5,8,17.687,40,100,PZN,Merismopedia,Cyanobacteria,no,0
16,8,18.654,40,150,PZN,Merismopedia,Cyanobacteria,no,0
10,8,19.456,40,200,PZN,Merismopedia,Cyanobacteria,no,0
26,8,20.468,40,250,PZN,Merismopedia,Cyanobacteria,no,0
4,8,21.798,60,300,PZN,Merismopedia,Cyanobacteria,no,0
7,8,23.003,40,350,PZN,Merismopedia,Cyanobacteria,no,0
23,8,23.78,40,400,PZN,Merismopedia,Cyanobacteria,no,0
18,8,23.125,40,450,PZN,Merismopedia,Cyanobacteria,no,0
25,8,14.038,40,0,P,Paramecium,Cilliate,no,0
6,8,15.091,40,50,P,Paramecium,Cilliate,no,0
15,8,17.665,40,100,P,Paramecium,Cilliate,no,0
3,8,18.654,40,150,P,Paramecium,Cilliate,no,0
29,8,19.564,20,200,P,Paramecium,Cilliate,no,0
17,8,20.158,40,250,P,Paramecium,Cilliate,no,0
27,8,21.038,40,300,P,Paramecium,Cilliate,no,0
14,8,21.999,40,350,P,Paramecium,Cilliate,no,0
1,8,23.789,20,400,P,Paramecium,Cilliate,no,0
8,8,27.469,45,450,P,Paramecium,Cilliate,no,0
11,8,17.57,40,0,PZ,Paramecium,Cilliate,no,0
21,8,15.7465,40,50,PZ,Paramecium,Cilliate,no,0
28,8,17.855,10,100,PZ,Paramecium,Cilliate,no,0
19,8,18.123,40,150,PZ,Paramecium,Cilliate,no,0
12,8,19.203,20,200,PZ,Paramecium,Cilliate,no,0
13,8,20.158,40,250,PZ,Paramecium,Cilliate,no,0
22,8,21.648,40,300,PZ,Paramecium,Cilliate,no,0
20,8,22.978,40,350,PZ,Paramecium,Cilliate,no,0
9,8,23.996,40,400,PZ,Paramecium,Cilliate,no,0
30,8,24.978,40,450,PZ,Paramecium,Cilliate,no,0
2,8,15.187,40,0,PZN,Paramecium,Cilliate,no,0
